Date,Year,Category,Lower,Mid,Upper,CPI_Growth,YoY_Inflation,Forecast_Error,Forecast_Accuracy,Category_Contribution,Season,Seasonal_Contribution
2009-09-01 00:00:00,2009,Nonalcoholic beverages,2.9,1.6,2.1,-145.714285714286,-223.076923076923,1.3,18.75,-1.05193951347798,Fall,-0.381861575178998
2009-09-01 00:00:00,2009,Nonalcoholic beverages,4.9,-2.6,1.3,-262.5,550,7.5,388.461538461539,1.70940170940171,Fall,0.620525059665871
2009-10-01 00:00:00,2009,Nonalcoholic beverages,2.6,1.7,2.1,-165.384615384615,54.5454545454545,0.9,47.0588235294118,-1.22038765254846,Fall,-0.405727923627685
2009-10-01 00:00:00,2009,Nonalcoholic beverages,5.4,-2.6,1,-252.941176470588,-388.888888888889,8,407.692307692308,1.8664752333094,Fall,0.620525059665871
2009-11-01 00:00:00,2009,Nonalcoholic beverages,2.4,1.7,1.9,-165.384615384615,-10.5263157894737,0.7,58.8235294117647,-1.33228840125392,Fall,-0.405727923627685
2009-11-01 00:00:00,2009,Nonalcoholic beverages,4.7,-3.2,0,-288.235294117647,-557.142857142857,7.9,346.875,2.50783699059561,Fall,0.763723150357995
2009-12-01 00:00:00,2009,Nonalcoholic beverages,3.5,-3.2,-0.2,0,-420,6.7,309.375,3.13725490196078,Winter,2.71186440677966
2010-01-01 00:00:00,2010,Nonalcoholic beverages,3.1,-1.5,1.3,-53.125,-250,4.6,406.666666666667,6.75675675675676,Winter,1.53846153846154
2010-02-01 00:00:00,2010,Nonalcoholic beverages,4.2,-1.9,0.6,26.6666666666667,-272.727272727273,6.1,421.052631578947,7.81893004115226,Winter,1.94871794871795
2010-03-01 00:00:00,2010,Nonalcoholic beverages,3.1,-1.7,0.4,-10.5263157894737,-58.5365853658537,4.8,382.352941176471,12.9770992366412,Spring,7.29613733905579
2010-04-01 00:00:00,2010,Nonalcoholic beverages,2.5,-1.7,0,0,-221.428571428571,4.2,347.058823529412,23.943661971831,Spring,7.29613733905579
2010-05-01 00:00:00,2010,Nonalcoholic beverages,1.8,-2,-0.6,17.6470588235294,-42.8571428571429,3.8,290,64.516129032258,Spring,8.58369098712446
2010-06-01 00:00:00,2010,Nonalcoholic beverages,0.9,-2,-0.9,0,-225,2.9,245,-999.999999999989,Summer,1.06326422115896
2010-07-01 00:00:00,2010,Nonalcoholic beverages,0.3,-1.6,-0.7,-20,-38.4615384615385,1.9,218.75,1.38888888888889,Summer,0.850611376927167
2010-07-01 00:00:00,2010,Nonalcoholic beverages,5.1,-3.8,0.6,137.5,-323.529411764706,8.9,334.21052631579,3.29861111111111,Summer,2.02020202020202
2010-08-01 00:00:00,2010,Nonalcoholic beverages,0.3,-1.3,-0.6,-65.7894736842105,-50,1.6,223.076923076923,1.77838577291382,Summer,0.691121743753323
2010-08-01 00:00:00,2010,Nonalcoholic beverages,5.2,-3.3,0.8,153.846153846154,-294.117647058824,8.5,357.575757575758,4.51436388508892,Summer,1.75438596491228
2010-09-01 00:00:00,2010,Nonalcoholic beverages,0.1,-1.1,-0.6,-66.6666666666667,-65.625,1.2,209.090909090909,2.39651416122004,Fall,1.11111111111111
2010-09-01 00:00:00,2010,Nonalcoholic beverages,5.2,-2.4,1.5,118.181818181818,-25,7.6,416.666666666667,5.22875816993464,Fall,2.42424242424242
2010-10-01 00:00:00,2010,Nonalcoholic beverages,-0.1,-1.1,-0.7,-54.1666666666667,-26.6666666666667,1,190.909090909091,3.45911949685535,Fall,1.11111111111111
2010-10-01 00:00:00,2010,Nonalcoholic beverages,5.6,-2.6,1,136.363636363636,36.8421052631579,8.2,415.384615384615,8.17610062893082,Fall,2.62626262626263
2010-11-01 00:00:00,2010,Nonalcoholic beverages,-0.4,-0.9,-0.8,-65.3846153846154,-47.0588235294118,0.5,155.555555555556,4.22535211267606,Fall,0.909090909090909
2010-11-01 00:00:00,2010,Nonalcoholic beverages,4.7,-2.4,0.9,166.666666666667,41.1764705882353,7.1,395.833333333333,11.2676056338028,Fall,2.42424242424242
2010-12-01 00:00:00,2010,Nonalcoholic beverages,4.4,-4.4,-1.5,83.3333333333333,120,8.8,300,8.62745098039216,Winter,4.51282051282051
2011-01-01 00:00:00,2011,Nonalcoholic beverages,1.6,-0.5,1.7,-88.6363636363636,-75,2.1,520,6.66666666666667,Winter,1.71821305841924
2011-02-01 00:00:00,2011,Nonalcoholic beverages,4,-0.1,1.9,-80,-93.75,4.1,4200,-1.69491525423729,Winter,0.343642611683849
2011-03-01 00:00:00,2011,Nonalcoholic beverages,3.9,0.6,2.4,-700,-115.789473684211,3.3,-450,1.69014084507042,Spring,0.419874037788663
2011-04-01 00:00:00,2011,Nonalcoholic beverages,4.2,1.3,2.8,116.666666666667,-200,2.9,-123.076923076923,2.85087719298246,Spring,0.909727081875437
2011-05-01 00:00:00,2011,Nonalcoholic beverages,4.3,1.5,2.7,15.3846153846154,-145.454545454546,2.8,-86.6666666666666,2.42718446601942,Spring,1.04968509447166
2011-06-01 00:00:00,2011,Nonalcoholic beverages,4,1.7,2.8,13.3333333333333,-254.545454545455,2.3,-35.2941176470588,2.53731343283582,Summer,1.78197064989518
2011-07-01 00:00:00,2011,Nonalcoholic beverages,3.8,2.3,3.1,35.2941176470588,-195.833333333333,1.5,34.7826086956522,-574.999999999993,Summer,2.41090146750524
2011-07-01 00:00:00,2011,Nonalcoholic beverages,4.9,-2,1.6,-186.95652173913,81.8181818181818,6.9,445,499.999999999994,Summer,-2.09643605870021
2011-08-01 00:00:00,2011,Nonalcoholic beverages,4,2.6,3.2,-230,-200,1.4,46.1538461538462,9.02777777777778,Summer,2.72536687631027
2011-08-01 00:00:00,2011,Nonalcoholic beverages,5.3,-1.6,1.8,-161.538461538462,77.7777777777778,6.9,531.25,-5.55555555555555,Summer,-1.67714884696017
2011-09-01 00:00:00,2011,Nonalcoholic beverages,3.9,2.8,3.2,-275,-216.666666666667,1.1,60.7142857142857,5.28301886792453,Fall,1.43810991268618
2011-09-01 00:00:00,2011,Nonalcoholic beverages,5.3,-0.8,2.4,-128.571428571429,-81.8181818181818,6.1,862.5,-1.50943396226415,Fall,-0.410888546481767
2011-10-01 00:00:00,2011,Nonalcoholic beverages,3.7,3,3.3,-475,-700,0.7,76.6666666666667,4.3859649122807,Fall,1.54083204930663
2011-10-01 00:00:00,2011,Nonalcoholic beverages,5.7,-0.4,2.5,-113.333333333333,300,6.1,1625,-0.584795321637427,Fall,-0.205444273240883
2011-11-01 00:00:00,2011,Nonalcoholic beverages,3.6,3.1,3.2,-875,416.666666666667,0.5,83.8709677419355,4.22919508867667,Fall,1.59219311761685
2011-11-01 00:00:00,2011,Nonalcoholic beverages,5.6,-0.4,2.3,-112.903225806452,-130.769230769231,6,1600,-0.545702592087312,Fall,-0.205444273240883
2011-12-01 00:00:00,2011,Nonalcoholic beverages,5.1,-0.4,2.1,0,-126.666666666667,5.5,1475,1.45454545454546,Winter,1.3745704467354
2012-01-01 00:00:00,2012,Nonalcoholic beverages,4.7,0.7,2.9,-275,-58.8235294117647,4,-471.428571428571,-12.962962962963,Winter,-0.998573466476462
2012-02-01 00:00:00,2012,Nonalcoholic beverages,5.2,0.6,2.6,-14.2857142857143,-73.9130434782609,4.6,-666.666666666667,-5.5045871559633,Winter,-0.855920114122682
2012-03-01 00:00:00,2012,Nonalcoholic beverages,4.6,0.7,2.3,16.6666666666667,-135,3.9,-457.142857142857,87.4999999999999,Spring,3.86740331491713
2012-04-01 00:00:00,2012,Nonalcoholic beverages,4,0.6,2.1,-14.2857142857143,-76.9230769230769,3.4,-466.666666666667,7.05882352941176,Spring,3.31491712707182
2012-05-01 00:00:00,2012,Nonalcoholic beverages,3.5,0.3,1.5,-50,-118.75,3.2,-966.666666666667,3.40909090909091,Spring,1.65745856353591
2012-06-01 00:00:00,2012,Nonalcoholic beverages,2.7,0.3,1.3,0,-89.2857142857143,2.4,-700,1.88679245283019,Summer,-0.251466890192791
2012-07-01 00:00:00,2012,Nonalcoholic beverages,2.3,0.3,1.1,0,-137.5,2,-566.666666666667,-0.371747211895911,Summer,-0.251466890192791
2012-07-01 00:00:00,2012,Nonalcoholic beverages,4.3,-3,0.5,-1100,-200,7.3,343.333333333333,3.71747211895911,Summer,2.51466890192791
2012-08-01 00:00:00,2012,Nonalcoholic beverages,1.9,0.4,1.1,-113.333333333333,-200,1.5,-275,-0.73394495412844,Summer,-0.335289186923722
2012-08-01 00:00:00,2012,Nonalcoholic beverages,4.1,-2.8,0.5,-800,-190.322580645161,6.9,346.428571428571,5.13761467889908,Summer,2.34702430846605
2012-09-01 00:00:00,2012,Nonalcoholic beverages,1.7,0.8,1.2,-128.571428571429,-300,0.9,-12.5,-1.55642023346304,Fall,-0.754005655042413
2012-09-01 00:00:00,2012,Nonalcoholic beverages,3.9,-1.7,1.4,-312.5,325,5.6,429.411764705882,3.30739299610895,Fall,1.60226201696513
2012-10-01 00:00:00,2012,Nonalcoholic beverages,1.7,0.9,1.2,-152.941176470588,28.5714285714286,0.8,11.1111111111111,-2.99003322259136,Fall,-0.848256361922715
2012-10-01 00:00:00,2012,Nonalcoholic beverages,4.6,-1.7,1.1,-288.888888888889,-383.333333333333,6.3,470.588235294118,5.64784053156146,Fall,1.60226201696513
2012-11-01 00:00:00,2012,Nonalcoholic beverages,1.5,0.9,1.1,-152.941176470588,28.5714285714286,0.6,33.3333333333333,-3.65853658536585,Fall,-0.848256361922715
2012-11-01 00:00:00,2012,Nonalcoholic beverages,4.1,-1.7,0.9,-288.888888888889,-383.333333333333,5.8,441.176470588235,6.91056910569106,Fall,1.60226201696513
2012-12-01 00:00:00,2012,Nonalcoholic beverages,3.7,-1.7,0.7,0,-666.666666666667,5.4,417.647058823529,3.15985130111524,Winter,2.42510699001427
2013-01-01 00:00:00,2013,Nonalcoholic beverages,3.1,-0.9,1.2,-47.0588235294118,-400,4,544.444444444445,2.48618784530387,Winter,0.702028081123245
2013-02-01 00:00:00,2013,Nonalcoholic beverages,3.4,-0.9,0.9,0,-400,4.3,577.777777777778,3.10344827586207,Winter,0.702028081123245
2013-03-01 00:00:00,2013,Nonalcoholic beverages,2.9,-0.9,0.7,0,-70,3.8,522.222222222222,3.44827586206897,Spring,1.62748643761302
2013-04-01 00:00:00,2013,Nonalcoholic beverages,2.3,-0.8,0.6,-11.1111111111111,-300,3.1,487.5,4.54545454545455,Spring,1.44665461121157
2013-05-01 00:00:00,2013,Nonalcoholic beverages,2,-1.5,-0.3,87.5,-46.4285714285714,3.5,333.333333333333,12.9310344827586,Spring,2.7124773960217
2013-06-01 00:00:00,2013,Nonalcoholic beverages,0.8,-1.5,-0.6,0,-287.5,2.3,253.333333333333,30.6122448979592,Summer,0.850822461712989
2013-07-01 00:00:00,2013,Nonalcoholic beverages,0.4,-1.6,-0.9,6.66666666666667,-5.88235294117646,2,225,1.65118679050568,Summer,0.907543959160522
2013-07-01 00:00:00,2013,Nonalcoholic beverages,3.9,-3.4,0,112.5,-477.777777777778,7.3,314.705882352941,3.50877192982456,Summer,1.92853091321611
2013-08-01 00:00:00,2013,Nonalcoholic beverages,-0.1,-1.5,-0.9,-55.8823529411765,-11.7647058823529,1.4,193.333333333333,2.01342281879195,Summer,0.850822461712989
2013-08-01 00:00:00,2013,Nonalcoholic beverages,3.6,-3.3,0.1,120,-466.666666666667,6.9,309.090909090909,4.42953020134228,Summer,1.87180941576858
2013-09-01 00:00:00,2013,Nonalcoholic beverages,-0.3,-1.4,-0.9,-57.5757575757576,-17.6470588235294,1.1,178.571428571429,2.08955223880597,Fall,0.858369098712447
2013-09-01 00:00:00,2013,Nonalcoholic beverages,3.6,-2.6,0.6,85.7142857142857,52.9411764705883,6.2,338.461538461539,3.88059701492537,Fall,1.59411404046597
2013-10-01 00:00:00,2013,Nonalcoholic beverages,-0.5,-1.2,-0.9,-53.8461538461539,33.3333333333333,0.7,158.333333333333,2.4948024948025,Fall,0.735744941753526
2013-10-01 00:00:00,2013,Nonalcoholic beverages,3.9,-2.4,0.6,100,166.666666666667,6.3,362.5,4.98960498960499,Fall,1.47148988350705
2013-11-01 00:00:00,2013,Nonalcoholic beverages,-0.6,-1.2,-1,-50,33.3333333333333,0.6,150,2.5,Fall,0.735744941753526
2013-11-01 00:00:00,2013,Nonalcoholic beverages,3.6,-2.6,0.1,116.666666666667,225,6.2,338.461538461539,5.41666666666667,Fall,1.59411404046597
2013-12-01 00:00:00,2013,Nonalcoholic beverages,2.9,-2.4,0,-7.6923076923077,60,5.3,320.833333333333,3.80952380952381,Winter,1.87207488299532
2014-01-01 00:00:00,2014,Nonalcoholic beverages,2.6,-1.6,0.6,-33.3333333333333,6.66666666666667,4.2,362.5,4.0920716112532,Winter,1.64948453608247
2014-02-01 00:00:00,2014,Nonalcoholic beverages,2.8,-1.8,0.1,12.5,12.5,4.6,355.555555555556,8.03571428571428,Winter,1.85567010309278
2014-03-01 00:00:00,2014,Nonalcoholic beverages,2.1,-1.8,-0.2,0,-47.0588235294118,3.9,316.666666666667,31.0344827586207,Spring,-5.4380664652568
2014-04-01 00:00:00,2014,Nonalcoholic beverages,1.5,-1.8,-0.4,0,20,3.3,283.333333333333,-14.1732283464567,Spring,-5.4380664652568
2014-05-01 00:00:00,2014,Nonalcoholic beverages,1,-1.9,-0.8,5.55555555555556,-42.4242424242424,2.9,252.631578947368,-7.25190839694657,Spring,-5.74018126888218
2014-06-01 00:00:00,2014,Nonalcoholic beverages,0.4,-1.8,-0.9,-5.26315789473684,28.5714285714286,2.2,222.222222222222,-5.94059405940594,Summer,5.625
2014-07-01 00:00:00,2014,Nonalcoholic beverages,0.1,-1.5,-0.8,-16.6666666666667,-42.3076923076923,1.6,206.666666666667,3.04878048780488,Summer,4.6875
2014-07-01 00:00:00,2014,Nonalcoholic beverages,4,-2.9,0.5,93.3333333333333,141.666666666667,6.9,337.931034482759,5.89430894308943,Summer,9.0625
2014-08-01 00:00:00,2014,Nonalcoholic beverages,0,-1.3,-0.7,-55.1724137931034,-45.8333333333333,1.3,200,9.9236641221374,Summer,4.0625
2014-08-01 00:00:00,2014,Nonalcoholic beverages,4.1,-2.5,0.7,92.3076923076923,108.333333333333,6.6,364,19.0839694656489,Summer,7.8125
2014-09-01 00:00:00,2014,Nonalcoholic beverages,-0.1,-1.1,-0.7,-56,-57.6923076923077,1,190.909090909091,-43.9999999999999,Fall,-3.40557275541796
2014-09-01 00:00:00,2014,Nonalcoholic beverages,4,-1.7,1.4,54.5454545454545,-29.1666666666667,5.7,435.294117647059,-67.9999999999999,Fall,-5.26315789473684
2014-10-01 00:00:00,2014,Nonalcoholic beverages,-0.2,-0.8,-0.5,-52.9411764705882,-50,0.6,175,-6.15384615384615,Fall,-2.47678018575852
2014-10-01 00:00:00,2014,Nonalcoholic beverages,4.5,-1.2,1.7,50,-33.3333333333333,5.7,575,-9.23076923076923,Fall,-3.71517027863777
2014-11-01 00:00:00,2014,Nonalcoholic beverages,-0.2,-0.7,-0.5,-41.6666666666667,-61.1111111111111,0.5,171.428571428571,-4.16666666666666,Fall,-2.1671826625387
2014-11-01 00:00:00,2014,Nonalcoholic beverages,4.6,-0.9,1.8,28.5714285714286,-50,5.5,711.111111111111,-5.35714285714286,Fall,-2.78637770897833
2014-12-01 00:00:00,2014,Nonalcoholic beverages,4.5,-1,1.4,11.1111111111111,-47.3684210526316,5.5,650,2.8169014084507,Winter,1.03092783505155
2015-01-01 00:00:00,2015,Nonalcoholic beverages,4,-0.1,2.1,-90,-94.4444444444444,4.1,4200,0.416666666666667,Winter,0.0739644970414201
2015-02-01 00:00:00,2015,Nonalcoholic beverages,4.4,0.3,2.3,-400,-120,4.1,-1266.66666666667,-1.23456790123457,Winter,-0.22189349112426
2015-03-01 00:00:00,2015,Nonalcoholic beverages,4.3,0,1.7,-100,-100,4.3,-inf,0,Spring,0
2015-04-01 00:00:00,2015,Nonalcoholic beverages,3.4,0.4,1.8,inf,-130.769230769231,3,-650,-1.70940170940171,Spring,-0.604229607250755
2015-05-01 00:00:00,2015,Nonalcoholic beverages,3.2,0,1.2,-100,-100,3.2,-inf,0,Spring,0
2015-06-01 00:00:00,2015,Nonalcoholic beverages,2.4,0.1,1,inf,-109.090909090909,2.3,-2200,-2.77777777777778,Summer,-0.0515995872033024
2015-07-01 00:00:00,2015,Nonalcoholic beverages,2,0.3,1.1,200,-117.647058823529,1.7,-466.666666666667,-0.261096605744125,Summer,-0.154798761609907
2015-07-01 00:00:00,2015,Nonalcoholic beverages,4.1,-2.9,0.5,-1066.66666666667,262.5,7,341.379310344828,2.52393385552654,Summer,1.49638802889577
2015-08-01 00:00:00,2015,Nonalcoholic beverages,1.9,0.6,1.2,-120.689655172414,-150,1.3,-116.666666666667,-0.796812749003984,Summer,-0.309597523219814
2015-08-01 00:00:00,2015,Nonalcoholic beverages,4.1,-2.5,0.7,-516.666666666667,257.142857142857,6.6,364,3.32005312084993,Summer,1.28998968008256
2015-09-01 00:00:00,2015,Nonalcoholic beverages,1.8,0.8,1.2,-132,-188.888888888889,1,-25,-1.30718954248366,Fall,-0.475624256837099
2015-09-01 00:00:00,2015,Nonalcoholic beverages,4.1,-1.7,1.3,-312.5,70,5.8,441.176470588235,2.77777777777778,Fall,1.01070154577884
2015-10-01 00:00:00,2015,Nonalcoholic beverages,1.6,1,1.3,-158.823529411765,-1100,0.6,40,-1.99600798403194,Fall,-0.594530321046373
2015-10-01 00:00:00,2015,Nonalcoholic beverages,4.5,-1.3,1.5,-230,-533.333333333333,5.8,546.153846153846,2.59481037924152,Fall,0.772889417360285
2015-11-01 00:00:00,2015,Nonalcoholic beverages,1.6,1,1.2,-176.923076923077,inf,0.6,40,-1.75746924428823,Fall,-0.594530321046373
2015-11-01 00:00:00,2015,Nonalcoholic beverages,4.4,-1.7,0.9,-270,-525,6.1,458.823529411765,2.98769771528998,Fall,1.01070154577884
2015-12-01 00:00:00,2015,Nonalcoholic beverages,3.6,-1.8,0.6,5.88235294117647,-inf,5.4,400,2.07134637514384,Winter,1.33136094674556
2016-01-01 00:00:00,2016,Nonalcoholic beverages,3,-1.1,1,-38.8888888888889,-1200,4.1,472.727272727273,1.42118863049096,Winter,0.38515406162465
2016-02-01 00:00:00,2016,Nonalcoholic beverages,3.2,-0.6,1.3,-45.4545454545455,-300,3.8,733.333333333333,0.863309352517986,Winter,0.210084033613445
2016-03-01 00:00:00,2016,Nonalcoholic beverages,3.2,-0.8,0.8,33.3333333333334,-72.4137931034483,4,600,1.08695652173913,Spring,0.389294403892944
2016-04-01 00:00:00,2016,Nonalcoholic beverages,2.4,-0.5,0.8,-37.5,-183.333333333333,2.9,680,0.77639751552795,Spring,0.24330900243309
2016-05-01 00:00:00,2016,Nonalcoholic beverages,2.2,-0.9,0.2,80,-64,3.1,444.444444444445,1.33333333333333,Spring,0.437956204379562
2016-06-01 00:00:00,2016,Nonalcoholic beverages,1.4,-1.2,-0.3,33.3333333333333,-250,2.6,316.666666666667,1.78571428571429,Summer,0.269784172661871
2016-07-01 00:00:00,2016,Nonalcoholic beverages,0.7,-1,-0.2,-16.6666666666667,-41.1764705882353,1.7,270,0.508905852417303,Summer,0.224820143884892
2016-07-01 00:00:00,2016,Nonalcoholic beverages,3.7,-3.1,0.2,210,-410,6.8,319.354838709677,1.57760814249364,Summer,0.696942446043166
2016-08-01 00:00:00,2016,Nonalcoholic beverages,0.5,-0.7,-0.2,-77.4193548387097,-46.1538461538462,1.2,271.428571428571,0.386526780784097,Summer,0.157374100719424
2016-08-01 00:00:00,2016,Nonalcoholic beverages,3.7,-2.8,0.4,300,-380,6.5,332.142857142857,1.54610712313639,Summer,0.629496402877698
2016-09-01 00:00:00,2016,Nonalcoholic beverages,0.4,-0.7,-0.3,-75,-58.8235294117647,1.1,257.142857142857,0.401146131805158,Fall,0.134874759152216
2016-09-01 00:00:00,2016,Nonalcoholic beverages,3.6,-2.2,0.8,214.285714285714,22.2222222222222,5.8,363.636363636364,1.26074498567335,Fall,0.423892100192678
2016-10-01 00:00:00,2016,Nonalcoholic beverages,0.2,-0.6,-0.3,-72.7272727272727,-45.4545454545455,0.8,233.333333333333,0.356294536817102,Fall,0.115606936416185
2016-10-01 00:00:00,2016,Nonalcoholic beverages,3.8,-2.1,0.6,250,250,5.9,380.952380952381,1.24703087885986,Fall,0.404624277456648
2016-11-01 00:00:00,2016,Nonalcoholic beverages,0,-0.5,-0.3,-76.1904761904762,-37.5,0.5,200,0.283929585462805,Fall,0.0963391136801542
2016-11-01 00:00:00,2016,Nonalcoholic beverages,3.4,-2.2,0.3,340,340,5.6,354.545454545455,1.24929017603634,Fall,0.423892100192678
2016-12-01 00:00:00,2016,Nonalcoholic beverages,3,-3.3,-0.7,50,266.666666666667,6.3,290.909090909091,2.37923576063446,Winter,1.15546218487395
2017-01-01 00:00:00,2017,Nonalcoholic beverages,2,-2.6,-0.1,-21.2121212121212,116.666666666667,4.6,276.923076923077,2.31316725978648,Winter,0.867823765020027
2017-02-01 00:00:00,2017,Nonalcoholic beverages,2.5,-1.1,1.2,-57.6923076923077,10,3.6,427.272727272727,1.15424973767052,Winter,0.367156208277704
2017-03-01 00:00:00,2017,Nonalcoholic beverages,3.6,-1.3,0.7,18.1818181818182,-58.0645161290323,4.9,476.923076923077,1.60493827160494,Spring,0.62111801242236
2017-04-01 00:00:00,2017,Nonalcoholic beverages,2.7,-1,0.6,-23.0769230769231,42.8571428571429,3.7,470,1.47492625368732,Spring,0.477783086478739
2017-05-01 00:00:00,2017,Nonalcoholic beverages,2.3,-0.6,0.7,-40,-78.5714285714286,2.9,583.333333333333,0.991735537190083,Spring,0.286669851887243
2017-06-01 00:00:00,2017,Nonalcoholic beverages,2.1,-0.8,0.3,33.3333333333334,14.2857142857143,2.9,462.5,1.55038759689923,Summer,0.204081632653061
2017-07-01 00:00:00,2017,Nonalcoholic beverages,1.4,-0.6,0.2,-25,-72.7272727272727,2,433.333333333333,0.333333333333333,Summer,0.153061224489796
2017-07-01 00:00:00,2017,Nonalcoholic beverages,3.9,-4.6,-0.5,666.666666666667,666.666666666667,8.5,284.782608695652,2.55555555555556,Summer,1.1734693877551
2017-08-01 00:00:00,2017,Nonalcoholic beverages,1.1,-0.5,0.2,-89.1304347826087,-76.1904761904762,1.6,420,0.311720698254364,Summer,0.127551020408163
2017-08-01 00:00:00,2017,Nonalcoholic beverages,3.8,-4.4,-0.6,780,780,8.2,286.363636363636,2.7431421446384,Summer,1.12244897959184
2017-09-01 00:00:00,2017,Nonalcoholic beverages,0.8,-0.2,0.3,-95.4545454545455,-90.9090909090909,1,600,0.132802124833997,Fall,0.0492368291482029
2017-09-01 00:00:00,2017,Nonalcoholic beverages,3.4,-3.4,0.3,1600,3.03030303030303,6.8,300,2.25763612217796,Fall,0.837026095519449
2017-10-01 00:00:00,2017,Nonalcoholic beverages,0.7,0.1,0.4,-102.941176470588,-103.846153846154,0.6,-500,-0.0801282051282051,Fall,-0.0246184145741014
2017-10-01 00:00:00,2017,Nonalcoholic beverages,4.1,-3,0.3,-3100,172.727272727273,7.1,336.666666666667,2.40384615384615,Fall,0.738552437223043
2017-11-01 00:00:00,2017,Nonalcoholic beverages,0.7,0,0.2,-100,-100,0.7,-inf,0,Fall,0
2017-11-01 00:00:00,2017,Nonalcoholic beverages,3.7,-3.2,-0.4,-inf,220,6.9,315.625,2.44648318042814,Fall,0.787789266371246
2017-12-01 00:00:00,2017,Nonalcoholic beverages,2.6,-3.5,-0.9,9.375,483.333333333333,6.1,274.285714285714,3.80848748639826,Winter,1.16822429906542
2018-01-01 00:00:00,2018,Nonalcoholic beverages,1.8,-2.3,0,-34.2857142857143,187.5,4.1,278.260869565217,3.56589147286822,Winter,1.0172490048651
2018-02-01 00:00:00,2018,Nonalcoholic beverages,2.3,-2.1,0.3,-8.69565217391304,250,4.4,309.52380952381,3.5958904109589,Winter,0.928792569659443
2018-03-01 00:00:00,2018,Nonalcoholic beverages,2.8,-1.5,0.2,-28.5714285714286,-67.3913043478261,4.3,386.666666666667,3.66748166259169,Spring,1.79856115107914
2018-04-01 00:00:00,2018,Nonalcoholic beverages,1.9,-1.6,-0.1,6.66666666666667,220,3.5,318.75,8.04020100502513,Spring,1.91846522781775
2018-05-01 00:00:00,2018,Nonalcoholic beverages,1.3,-1.8,-0.4,12.5,-59.0909090909091,3.1,272.222222222222,7.96460176991151,Spring,2.15827338129496
2018-06-01 00:00:00,2018,Nonalcoholic beverages,1,-1.4,-0.4,-22.2222222222222,600,2.4,271.428571428571,8.18713450292398,Summer,0.492091388400703
2018-07-01 00:00:00,2018,Nonalcoholic beverages,0.5,-1.2,-0.4,-14.2857142857143,-64.7058823529412,1.7,241.666666666667,0.824742268041237,Summer,0.421792618629174
2018-07-01 00:00:00,2018,Nonalcoholic beverages,3.7,-4.2,-0.4,250,-4300,7.9,288.095238095238,2.88659793814433,Summer,1.47627416520211
2018-08-01 00:00:00,2018,Nonalcoholic beverages,0.3,-0.8,-0.3,-80.952380952381,-73.3333333333333,1.1,237.5,0.656275635767022,Summer,0.281195079086116
2018-08-01 00:00:00,2018,Nonalcoholic beverages,3.7,-3.7,-0.1,362.5,-inf,7.4,300,3.03527481542248,Summer,1.30052724077329
2018-09-01 00:00:00,2018,Nonalcoholic beverages,0.3,-0.4,0,-89.1891891891892,-87.5,0.7,275,0.344234079173838,Fall,0.124494242141301
2018-09-01 00:00:00,2018,Nonalcoholic beverages,3.6,-2.4,1.1,500,-31.4285714285714,6,350,2.06540447504303,Fall,0.746965452847806
2018-10-01 00:00:00,2018,Nonalcoholic beverages,0.4,-0.1,0.2,-95.8333333333333,-95.6521739130435,0.5,600,0.0931966449207829,Fall,0.0311235605353253
2018-10-01 00:00:00,2018,Nonalcoholic beverages,4.6,-2.1,1.2,2000,0,6.7,419.047619047619,1.95712954333644,Fall,0.65359477124183
2018-11-01 00:00:00,2018,Nonalcoholic beverages,0.5,-0.2,0,-90.4761904761905,-86.6666666666667,0.7,450,0.204498977505113,Fall,0.0622471210706505
2018-11-01 00:00:00,2018,Nonalcoholic beverages,4.7,-2.7,0.7,1250,68.75,7.4,374.074074074074,2.76073619631902,Fall,0.840336134453782
2018-12-01 00:00:00,2018,Nonalcoholic beverages,4.2,-2.4,0.4,-11.1111111111111,33.3333333333333,6.6,375,2.32558139534884,Winter,1.06147722246794
2019-01-01 00:00:00,2019,Nonalcoholic beverages,3.5,-0.4,2.2,-83.3333333333333,-71.4285714285714,3.9,1075,0.527009222661397,Winter,0.174140182847192
2019-02-01 00:00:00,2019,Nonalcoholic beverages,5,0.5,2.9,-225,-141.666666666667,4.5,-800,-0.826446280991736,Winter,-0.21767522855899
2019-03-01 00:00:00,2019,Nonalcoholic beverages,5.3,0.6,2.7,20,-114.285714285714,4.7,-683.333333333333,-1.44578313253012,Spring,-0.546946216955333
2019-04-01 00:00:00,2019,Nonalcoholic beverages,4.7,0.4,2.1,-33.3333333333333,-150,4.3,-975,-0.963855421686747,Spring,-0.364630811303555
2019-05-01 00:00:00,2019,Nonalcoholic beverages,3.8,0.9,2.3,125,-124.324324324324,2.9,-222.222222222222,-3.37078651685393,Spring,-0.820419325432999
2019-06-01 00:00:00,2019,Nonalcoholic beverages,3.7,0.8,1.9,-11.1111111111111,-300,2.9,-262.5,-3.00751879699248,Summer,-0.222407561857103
2019-07-01 00:00:00,2019,Nonalcoholic beverages,3.1,0.9,1.8,12.5,-137.5,2.2,-144.444444444445,-0.522041763341067,Summer,-0.250208507089241
2019-07-01 00:00:00,2019,Nonalcoholic beverages,3.9,-4.8,-0.7,-633.333333333333,4700,8.7,281.25,2.78422273781903,Summer,1.33444537114262
